project_id,note_id,date,author,note_type,content,photos_attached,weather,temp_high,temp_low
PRJ-2021-243,57ab1233,2022-06-09,R. Williams,Daily Report,"Crew arrived 0600. Weather: Clear, 72°F. 10 workers on site. Focus today: ductwork installation Floor 3. Inspection passed.",0,Clear,96,55
PRJ-2021-243,3c8dbc29,2022-06-14,K. Thompson,Safety Log,Equipment startup for Chiller. Minor vibration issue - balancing tomorrow. Punch list items: sensor calibration.,1,Cloudy,60,47
PRJ-2021-243,917079d6,2022-06-15,J. Martinez,Issue Log,Installed 87 LF of duct on floor 1. Minor punch items noted. Inspections needed: rough-in Friday.,1,Cold,85,70
PRJ-2021-243,86c40371,2022-06-16,R. Williams,Coordination Note,Installed 36 VAV boxes on floor 1. Minor punch items noted. Inspections needed: none.,2,Cloudy,65,35
PRJ-2021-243,1527df1e,2022-06-17,K. Thompson,Inspection Note,Material issue encountered: ceiling access restricted by other trade. Resolution: RFI submitted. Impact: 1 day delay.,2,Rain,78,55
PRJ-2021-243,2506339b,2022-06-20,M. Chen,Inspection Note,Working in penthouse - 82% complete this zone. Remaining: insulation and startup.,0,Cold,59,43
PRJ-2021-243,47f0c3d6,2022-06-21,M. Chen,Safety Log,Working in floors 4-6 - 50% complete this zone. Remaining: final connections.,4,Clear,89,40
PRJ-2021-243,e2bcdbfe,2022-06-22,J. Martinez,Daily Report,Working in Zone 3 - 78% complete this zone. Remaining: final connections.,1,Cold,91,49
PRJ-2021-243,a9ec11a2,2022-06-23,K. Thompson,Inspection Note,Installed 157 VAV boxes on floor 2. Minor punch items noted. Inspections needed: pressure test Monday.,3,Hot,98,48
PRJ-2021-243,e4bbcb8a,2022-06-24,R. Williams,Issue Log,Received delivery of RTU - 78 units. Short 2 boxes - claim filed. Staged at mechanical room.,0,Rain,90,75
PRJ-2021-243,f91c6d01,2022-06-27,R. Williams,Inspection Note,Met with plumbing foreman re: coordination. Agreed on sequence for ceiling close-in. Action items: FP to adjust sprinkler head locations,4,Rain,57,63
PRJ-2021-243,c019e12b,2022-06-29,K. Thompson,Coordination Note,TAB contractor on site - balancing FCU loop. Initial readings: flow low on 3 boxes. Adjustments: none required.,5,Hot,62,74
PRJ-2021-243,05e578e3,2022-06-30,J. Martinez,Coordination Note,Received delivery of RTU - 88 units. Matched PO. Staged at loading dock.,2,Cloudy,76,35
PRJ-2021-243,15e20012,2022-07-01,R. Williams,Issue Log,Met with plumbing foreman re: coordination. Resolved duct routing conflict. Action items: HVAC to relocate diffuser 6 inches east,3,Hot,70,47
PRJ-2021-243,eb52995c,2022-07-04,K. Thompson,Daily Report,Installed 151 diffusers on floor 1. Minor punch items noted. Inspections needed: rough-in Friday.,0,Cold,69,59
PRJ-2021-243,63493be3,2022-07-05,K. Thompson,Issue Log,"GC weekly meeting - discussed schedule recovery, material lead times, inspections. Schedule status: critical - recovery plan in place. RFIs pending: 13.",0,Cold,89,61
PRJ-2021-243,12662657,2022-07-06,J. Martinez,Inspection Note,Received delivery of sheet metal - 145 units. Short 2 boxes - claim filed. Staged at mechanical room.,2,Rain,75,53
PRJ-2021-243,406c6e0d,2022-07-12,M. Chen,Inspection Note,Equipment startup for Chiller. Minor vibration issue - balancing tomorrow. Punch list items: sensor calibration.,0,Cloudy,89,75
PRJ-2021-243,ef186a6a,2022-07-13,K. Thompson,Coordination Note,Installed 98 LF of duct on floor 2. Minor punch items noted. Inspections needed: rough-in Friday.,1,Cold,79,38
PRJ-2021-243,04a05464,2022-07-14,R. Williams,Daily Report,"GC weekly meeting - discussed schedule recovery, material lead times, inspections. Schedule status: on track. RFIs pending: 11.",4,Clear,87,40
PRJ-2021-243,57b4402c,2022-07-18,K. Thompson,Issue Log,"Crew arrived 0700. Weather: Partly cloudy, 65°F. 10 workers on site. Focus today: startup AHU-2. Behind schedule due to material delay.",0,Cloudy,80,67
PRJ-2021-243,eec6c614,2022-07-19,J. Martinez,Daily Report,Met with plumbing foreman re: coordination. Resolved duct routing conflict. Action items: HVAC to relocate diffuser 6 inches east,1,Hot,80,44
PRJ-2021-243,eb580f4d,2022-07-20,J. Martinez,Daily Report,TAB contractor on site - balancing FCU loop. Initial readings: all zones balanced. Adjustments: none required.,5,Hot,78,75
PRJ-2021-243,457d6693,2022-07-22,R. Williams,Coordination Note,Met with fire protection foreman re: coordination. Scheduled joint walkthrough Friday. Action items: FP to adjust sprinkler head locations,2,Rain,85,69
PRJ-2021-243,b2a3462d,2022-07-25,J. Martinez,Inspection Note,Equipment startup for FCU bank west. Minor vibration issue - balancing tomorrow. Punch list items: 3 minor items.,0,Cloudy,98,56
PRJ-2021-243,3d5afd16,2022-07-26,R. Williams,Daily Report,Working in basement - 70% complete this zone. Remaining: controls terminations.,4,Rain,87,60
PRJ-2021-243,054225aa,2022-07-27,R. Williams,Safety Log,"GC weekly meeting - discussed schedule recovery, material lead times, inspections. Schedule status: ahead 2 days. RFIs pending: 11.",0,Hot,71,37
PRJ-2021-243,eeeca9a7,2022-07-29,M. Chen,Inspection Note,Access issue encountered: sprinkler head conflicts with diffuser at B-7. Resolution: Awaiting engineer response. Impact: none.,5,Cold,64,47
PRJ-2021-243,616d4b87,2022-08-01,K. Thompson,Coordination Note,"Crew arrived 0700. Weather: Hot, 95°F - heat protocol. 5 workers on site. Focus today: piping rough-in mechanical room. Coordination issues with electrical - resolved on site.",4,Rain,73,75
PRJ-2021-243,551af52a,2022-08-03,R. Williams,Coordination Note,Safety meeting held at start of shift - topic: hot work permits. All PPE verified. Continued ductwork installation per plan.,4,Cold,88,36
PRJ-2021-243,6ec672a7,2022-08-05,K. Thompson,Issue Log,Met with electrical foreman re: coordination. Scheduled joint walkthrough Friday. Action items: HVAC to relocate diffuser 6 inches east,4,Cloudy,73,75
PRJ-2021-243,69d0ae8d,2022-08-08,J. Martinez,Safety Log,TAB contractor on site - balancing AHU-1 supply. Initial readings: flow low on 3 boxes. Adjustments: damper repositioning.,3,Hot,72,47
PRJ-2021-243,39748047,2022-08-09,R. Williams,Coordination Note,Received delivery of copper piping - 13 units. Matched PO. Staged at mechanical room.,1,Cloudy,65,74
PRJ-2021-243,d6c6820c,2022-08-10,J. Martinez,Issue Log,"GC weekly meeting - discussed schedule recovery, material lead times, inspections. Schedule status: on track. RFIs pending: 6.",2,Rain,93,70
PRJ-2021-243,cfb1cbbf,2022-08-11,M. Chen,Issue Log,Coordination conflict encountered: sprinkler head conflicts with diffuser at B-7. Resolution: Awaiting engineer response. Impact: schedule neutral.,1,Rain,99,46
PRJ-2021-243,608a6b8c,2022-08-12,M. Chen,Issue Log,TAB contractor on site - balancing AHU-1 supply. Initial readings: CFM within 5% of design. Adjustments: sheave change AHU.,1,Hot,66,60
PRJ-2021-243,cba9e89f,2022-08-15,K. Thompson,Issue Log,TAB contractor on site - balancing VAV system floor 2. Initial readings: static pressure high. Adjustments: VFD reprogramming.,4,Clear,60,64
PRJ-2021-243,b83c9c90,2022-08-16,M. Chen,Inspection Note,Access issue encountered: field conditions don't match drawings. Resolution: RFI submitted. Impact: none.,3,Hot,62,42
PRJ-2021-243,f44fc3d7,2022-08-17,K. Thompson,Daily Report,TAB contractor on site - balancing VAV system floor 2. Initial readings: static pressure high. Adjustments: damper repositioning.,4,Cloudy,74,67
PRJ-2021-243,52d8e8d7,2022-08-18,K. Thompson,Inspection Note,Met with fire protection foreman re: coordination. Scheduled joint walkthrough Friday. Action items: HVAC to relocate diffuser 6 inches east,3,Rain,76,36
PRJ-2021-243,5190b6b5,2022-08-19,M. Chen,Issue Log,Working in floors 4-6 - 64% complete this zone. Remaining: insulation and startup.,5,Hot,86,53
PRJ-2021-243,7934f2c3,2022-08-24,R. Williams,Issue Log,Crew arrived 0630. Weather: Rain - indoor work only. 6 workers on site. Focus today: hanging VAV boxes wing B. Coordination issues with electrical - resolved on site.,0,Cloudy,82,55
PRJ-2021-243,7e15d940,2022-08-29,K. Thompson,Inspection Note,Received delivery of copper piping - 154 units. All accounted for. Staged at loading dock.,1,Rain,87,61
PRJ-2021-243,36c87598,2022-08-30,R. Williams,Coordination Note,Met with electrical foreman re: coordination. Scheduled joint walkthrough Friday. Action items: Awaiting revised drawings,4,Rain,74,74
PRJ-2021-243,ab8d2a46,2022-08-31,J. Martinez,Issue Log,Safety meeting held at start of shift - topic: fall protection. All PPE verified. Ran refrigerant lines to condensers.,3,Clear,93,35
PRJ-2021-243,029d1704,2022-09-01,J. Martinez,Issue Log,"GC weekly meeting - discussed change orders, RFI backlog, coordination. Schedule status: critical - recovery plan in place. RFIs pending: 4.",0,Cloudy,94,61
PRJ-2021-243,b4d88aea,2022-09-02,M. Chen,Daily Report,Working in basement - 58% complete this zone. Remaining: diffusers and connections.,3,Hot,67,67
PRJ-2021-243,17924295,2022-09-06,R. Williams,Inspection Note,"GC weekly meeting - discussed safety incident review, upcoming inspections, manpower. Schedule status: ahead 2 days. RFIs pending: 6.",0,Clear,56,37
PRJ-2021-243,ae9ecadb,2022-09-07,K. Thompson,Daily Report,Received delivery of insulation - 33 units. All accounted for. Staged at laydown area A.,4,Rain,64,35
PRJ-2021-260,8da38a88,2021-03-22,K. Thompson,Coordination Note,Working in penthouse - 46% complete this zone. Remaining: diffusers and connections.,5,Cold,68,43
PRJ-2021-260,9f59bbaa,2021-03-26,K. Thompson,Issue Log,Design discrepancy encountered: field conditions don't match drawings. Resolution: Awaiting engineer response. Impact: 1 day delay.,3,Cloudy,93,63
PRJ-2021-260,a3df7668,2021-03-29,J. Martinez,Coordination Note,Equipment startup for Chiller. Minor vibration issue - balancing tomorrow. Punch list items: damper actuator adjustment.,0,Cloudy,62,48
PRJ-2021-260,3a0b39fd,2021-03-31,K. Thompson,Coordination Note,Installed 117 diffusers on floor 9. Rework required grid C-4. Inspections needed: rough-in Friday.,1,Cold,78,69
PRJ-2021-260,45751844,2021-04-02,K. Thompson,Coordination Note,Installed 22 diffusers on floor 4. Rework required grid C-4. Inspections needed: rough-in Friday.,5,Rain,90,74
PRJ-2021-260,7243dde6,2021-04-05,M. Chen,Issue Log,Working in mechanical room - 93% complete this zone. Remaining: insulation and startup.,2,Cloudy,78,46
PRJ-2021-260,373ce87e,2021-04-06,R. Williams,Coordination Note,Installed 88 pipe hangers on floor 9. Minor punch items noted. Inspections needed: rough-in Friday.,5,Cloudy,59,62
PRJ-2021-260,5b9ba2a1,2021-04-09,R. Williams,Safety Log,Working in basement - 92% complete this zone. Remaining: final connections.,3,Cloudy,65,53
PRJ-2021-260,c37f4986,2021-04-12,M. Chen,Coordination Note,Equipment startup for Boiler. Delayed - controls not ready. Punch list items: sensor calibration.,1,Rain,95,51
PRJ-2021-260,5ee5b017,2021-04-15,R. Williams,Coordination Note,"GC weekly meeting - discussed schedule recovery, material lead times, inspections. Schedule status: on track. RFIs pending: 12.",3,Cloudy,73,59
PRJ-2021-260,9fbd4bfd,2021-04-16,K. Thompson,Issue Log,Received delivery of VAV boxes - 60 units. Short 2 boxes - claim filed. Staged at loading dock.,1,Clear,56,67
PRJ-2021-260,f7213f05,2021-04-19,M. Chen,Inspection Note,Safety meeting held at start of shift - topic: ladder safety. All PPE verified. Ran refrigerant lines to condensers.,1,Hot,70,70
PRJ-2021-260,f8d05a7f,2021-04-20,K. Thompson,Inspection Note,TAB contractor on site - balancing exhaust system. Initial readings: all zones balanced. Adjustments: damper repositioning.,5,Rain,84,74
PRJ-2021-260,f6e027b1,2021-04-21,J. Martinez,Daily Report,"GC weekly meeting - discussed safety incident review, upcoming inspections, manpower. Schedule status: critical - recovery plan in place. RFIs pending: 3.",0,Hot,69,55
PRJ-2021-260,5060d0d1,2021-04-22,R. Williams,Safety Log,Equipment startup for RTU-1. Minor vibration issue - balancing tomorrow. Punch list items: sensor calibration.,2,Cloudy,57,59
PRJ-2021-260,a7f6225e,2021-04-23,J. Martinez,Safety Log,Safety meeting held at start of shift - topic: ladder safety. All PPE verified. Continued ductwork installation per plan.,2,Hot,84,66
PRJ-2021-260,b07bded3,2021-04-27,R. Williams,Coordination Note,Received delivery of sheet metal - 144 units. Matched PO. Staged at loading dock.,2,Hot,99,64
PRJ-2021-260,82138d06,2021-04-28,M. Chen,Daily Report,TAB contractor on site - balancing VAV system floor 2. Initial readings: static pressure high. Adjustments: none required.,4,Clear,61,46
PRJ-2021-260,3edad7aa,2021-04-29,M. Chen,Inspection Note,Working in penthouse - 77% complete this zone. Remaining: controls terminations.,5,Cold,100,59
PRJ-2021-260,7c1539fa,2021-05-03,M. Chen,Safety Log,Equipment startup for RTU-1. Minor vibration issue - balancing tomorrow. Punch list items: 3 minor items.,2,Rain,94,38
PRJ-2021-260,c4938ca2,2021-05-06,R. Williams,Coordination Note,"GC weekly meeting - discussed safety incident review, upcoming inspections, manpower. Schedule status: on track. RFIs pending: 4.",2,Hot,77,35
PRJ-2021-260,7fd4c532,2021-05-10,K. Thompson,Daily Report,Material issue encountered: wrong size fittings delivered. Resolution: RFI submitted. Impact: cost impact TBD.,1,Cold,76,72
PRJ-2021-260,7426334b,2021-05-11,J. Martinez,Inspection Note,TAB contractor on site - balancing AHU-1 supply. Initial readings: static pressure high. Adjustments: VFD reprogramming.,0,Cold,77,56
PRJ-2021-260,d9131a72,2021-05-12,K. Thompson,Issue Log,"Safety meeting held at start of shift - topic: fall protection. All PPE verified. Set 3 VAV boxes, awaiting controls.",4,Cold,92,51
PRJ-2021-260,4becf0dc,2021-05-13,J. Martinez,Inspection Note,Received delivery of RTU - 55 units. Matched PO. Staged at laydown area A.,0,Clear,99,71
PRJ-2021-260,826ec822,2021-05-14,K. Thompson,Safety Log,Received delivery of VAV boxes - 128 units. Matched PO. Staged at floor 3 staging.,4,Cold,99,38
PRJ-2021-260,05d22780,2021-05-17,K. Thompson,Issue Log,"GC weekly meeting - discussed schedule recovery, material lead times, inspections. Schedule status: critical - recovery plan in place. RFIs pending: 13.",1,Cloudy,60,52
PRJ-2021-260,4f3e7da5,2021-05-18,M. Chen,Daily Report,Coordination conflict encountered: field conditions don't match drawings. Resolution: Workaround implemented. Impact: cost impact TBD.,3,Cold,64,42
PRJ-2021-260,4f5883f9,2021-05-21,J. Martinez,Safety Log,Met with drywall foreman re: coordination. Scheduled joint walkthrough Friday. Action items: FP to adjust sprinkler head locations,5,Hot,63,41
PRJ-2021-260,a5268e94,2021-05-24,J. Martinez,Inspection Note,Installed 103 LF of duct on floor 9. Rework required grid C-4. Inspections needed: pressure test Monday.,2,Cloudy,87,37
PRJ-2021-260,d0499017,2021-05-26,K. Thompson,Daily Report,Met with fire protection foreman re: coordination. Resolved duct routing conflict. Action items: FP to adjust sprinkler head locations,2,Cloudy,86,51
PRJ-2021-260,927804bc,2021-05-27,K. Thompson,Coordination Note,Coordination conflict encountered: sprinkler head conflicts with diffuser at B-7. Resolution: Workaround implemented. Impact: schedule neutral.,2,Cloudy,56,52
PRJ-2021-260,c9622289,2021-05-28,K. Thompson,Issue Log,Installed 19 pipe hangers on floor 7. Passed QC inspection. Inspections needed: none.,2,Rain,76,66
PRJ-2021-260,801c1131,2021-05-31,K. Thompson,Safety Log,Received delivery of copper piping - 188 units. Matched PO. Staged at laydown area A.,3,Rain,62,67
PRJ-2021-260,97c5601e,2021-06-02,J. Martinez,Coordination Note,Installed 89 diffusers on floor 1. Passed QC inspection. Inspections needed: rough-in Friday.,1,Cloudy,71,42
PRJ-2021-260,7b23b7e9,2021-06-03,R. Williams,Issue Log,Installed 43 LF of duct on floor 9. Passed QC inspection. Inspections needed: none.,3,Rain,55,43
PRJ-2021-260,9de3637f,2021-06-04,J. Martinez,Daily Report,Safety meeting held at start of shift - topic: lockout/tagout. All PPE verified. Continued ductwork installation per plan.,5,Hot,91,60
PRJ-2021-260,133d2ca8,2021-06-07,J. Martinez,Coordination Note,Met with drywall foreman re: coordination. Resolved duct routing conflict. Action items: HVAC to relocate diffuser 6 inches east,0,Cold,96,37
PRJ-2021-260,2a8d2117,2021-06-08,R. Williams,Issue Log,Working in floors 4-6 - 61% complete this zone. Remaining: diffusers and connections.,1,Cloudy,84,63
PRJ-2021-260,d55f1c75,2021-06-09,J. Martinez,Issue Log,"Safety meeting held at start of shift - topic: PPE requirements. All PPE verified. Set 3 VAV boxes, awaiting controls.",0,Hot,70,57
PRJ-2021-260,8bd14111,2021-06-10,K. Thompson,Safety Log,"Crew arrived 0630. Weather: Cold, 35°F. 7 workers on site. Focus today: insulation west side. Waiting on RFI response to proceed.",5,Hot,77,72
PRJ-2021-260,348de5c1,2021-06-11,R. Williams,Safety Log,Received delivery of sheet metal - 70 units. Matched PO. Staged at loading dock.,4,Cloudy,99,59
PRJ-2021-260,927106ef,2021-06-14,M. Chen,Inspection Note,TAB contractor on site - balancing VAV system floor 2. Initial readings: all zones balanced. Adjustments: damper repositioning.,4,Cold,98,50
